productId,lowPrice,midPrice,highPrice,market_price,directLowPrice,subTypeName,card_name,pulled_at
610481,0.01,0.15,999.0,0.07,0.01,Normal,Rescue Board,2026-08-20 12:22:25.653359
610481,0.01,0.2,999.0,0.15,0.1,Reverse Holofoil,Rescue Board,2026-08-20 12:22:25.653359
610482,0.01,0.25,999.0,0.25,,Reverse Holofoil,Roto-Stick,2026-08-20 12:22:25.653359
610482,0.01,0.2,999.0,0.13,,Normal,Roto-Stick,2026-08-20 12:22:25.653359
610483,0.03,0.47,999.0,0.43,0.49,Holofoil,Scoop Up Cyclone,2026-08-20 12:22:25.653359
610484,0.09,0.45,999.0,0.36,0.49,Holofoil,Sparkling Crystal,2026-08-20 12:22:25.653359
610485,0.01,0.2,999.0,0.15,0.1,Reverse Holofoil,Techno Radar,2026-08-20 12:22:25.653359
610485,0.01,0.15,999.0,0.03,0.01,Normal,Techno Radar,2026-08-20 12:22:25.653359
610486,0.04,0.4,999.0,0.32,0.4,Holofoil,Treasure Tracker,2026-08-20 12:22:25.653359
610487,0.35,0.79,999.0,0.62,0.89,Holofoil,Amarys - 132/131,2026-08-20 12:22:25.653359
610488,0.45,0.83,999.0,0.62,0.79,Holofoil,Atticus - 133/131,2026-08-20 12:22:25.653359
610489,0.24,0.75,999.0,0.61,,Holofoil,Atticus - 134/131,2026-08-20 12:22:25.653359
610490,0.25,0.76,999.0,0.61,,Holofoil,Brassius,2026-08-20 12:22:25.653359
610491,0.5,1.11,9999.0,0.88,,Holofoil,Eri,2026-08-20 12:22:25.653359
610492,0.3,1.13,999.0,1.09,,Holofoil,Friends in Paldea - 137/131,2026-08-20 12:22:25.653359
610493,0.25,0.75,999.0,0.51,,Holofoil,Giacomo,2026-08-20 12:22:25.653359
610494,0.2,0.99,999.0,0.74,,Holofoil,Larry's Skill - 139/131,2026-08-20 12:22:25.653359
610495,0.25,0.99,999.0,0.73,0.99,Holofoil,Mela,2026-08-20 12:22:25.653359
610496,0.19,0.75,999.0,0.6,,Holofoil,Ortega,2026-08-20 12:22:25.653359
610497,0.3,0.92,999.0,0.72,0.68,Holofoil,Raifort,2026-08-20 12:22:25.653359
610498,0.25,0.7,999.0,0.54,,Holofoil,Tyme,2026-08-20 12:22:25.653359
610499,274.84,343.78,2299.32,336.57,412.78,Holofoil,Leafeon ex - 144/131,2026-08-20 12:22:25.653359
610500,18.96,22.96,9999.0,20.3,20.87,Holofoil,Teal Mask Ogerpon ex - 145/131,2026-08-20 12:22:25.653359
610501,175.03,247.19,1595.1,221.96,261.99,Holofoil,Flareon ex - 146/131,2026-08-20 12:22:25.653359
610502,100.0,115.0,1021.0,102.77,,Holofoil,Ceruledge ex,2026-08-20 12:22:25.653359
610503,15.0,20.02,999.0,18.25,,Holofoil,Hearthflame Mask Ogerpon ex - 148/131,2026-08-20 12:22:25.653359
610504,240.0,315.03,2000.0,300.21,,Holofoil,Vaporeon ex - 149/131,2026-08-20 12:22:25.653359
610505,238.28,295.75,1965.14,279.12,299.0,Holofoil,Glaceon ex - 150/131,2026-08-20 12:22:25.653359
610506,40.0,47.7,9999.0,42.59,,Holofoil,Palafin ex,2026-08-20 12:22:25.653359
610507,14.5,18.36,999.0,17.21,19.99,Holofoil,Wellspring Mask Ogerpon ex - 152/131,2026-08-20 12:22:25.653359
610508,179.96,210.0,1463.1,197.86,,Holofoil,Jolteon ex - 153/131,2026-08-20 12:22:25.653359
610509,25.0,35.92,999.0,31.02,,Holofoil,Iron Hands ex - 154/131,2026-08-20 12:22:25.653359
610510,263.25,329.99,1499.99,319.64,,Holofoil,Espeon ex - 155/131,2026-08-20 12:22:25.653359
610511,399.99,545.0,3495.78,514.72,617.39,Holofoil,Sylveon ex - 156/131,2026-08-20 12:22:25.653359
610512,42.0,53.0,999.0,46.43,47.24,Holofoil,Iron Valiant ex,2026-08-20 12:22:25.653359
610513,28.78,38.86,999.0,36.22,39.22,Holofoil,Iron Crown ex,2026-08-20 12:22:25.653359
610514,24.0,28.0,999.0,25.96,,Holofoil,Sandy Shocks ex - 159/131,2026-08-20 12:22:25.653359
610515,10.0,16.05,999.0,13.06,,Holofoil,Cornerstone Mask Ogerpon ex - 160/131,2026-08-20 12:22:25.653359
610516,450.0,1639.0,5000.0,1452.39,,Holofoil,Umbreon ex - 161/131,2026-08-20 12:22:25.653359
610517,150.91,184.84,1529.1,169.85,,Holofoil,Roaring Moon ex,2026-08-20 12:22:25.653359
610518,27.99,32.0,999.0,29.94,,Holofoil,Pecharunt ex,2026-08-20 12:22:25.653359
610519,45.0,55.0,999.0,50.81,53.98,Holofoil,Gholdengo ex,2026-08-20 12:22:25.653359
610520,99.99,119.51,1609.9,108.43,,Holofoil,Dragapult ex - 165/131,2026-08-20 12:22:25.653359
610521,65.0,74.99,999.0,69.11,74.35,Holofoil,Raging Bolt ex,2026-08-20 12:22:25.653359
610522,145.9,204.11,3009.8,186.44,199.99,Holofoil,Eevee ex - 167/131,2026-08-20 12:22:25.653359
610523,60.0,70.0,999.0,64.01,,Holofoil,Bloodmoon Ursaluna ex,2026-08-20 12:22:25.653359
610524,27.95,37.93,999.0,32.38,,Holofoil,Terapagos ex - 169/131,2026-08-20 12:22:25.653359
610525,11.99,15.14,999.0,13.08,,Holofoil,Amarys - 170/131,2026-08-20 12:22:25.653359
610526,25.0,37.0,999.0,30.08,,Holofoil,Crispin - 171/131,2026-08-20 12:22:25.653359
610527,13.0,17.44,999.0,14.93,,Holofoil,Drayton,2026-08-20 12:22:25.653359
610528,23.0,29.0,9999.0,25.95,,Holofoil,Janine's Secret Art - 173/131,2026-08-20 12:22:25.653359
610529,15.0,21.19,999.0,18.96,,Holofoil,Kieran - 174/131,2026-08-20 12:22:25.653359
610530,20.0,28.38,999.0,26.07,,Holofoil,Lacey - 175/131,2026-08-20 12:22:25.653359
610531,4.45,6.99,999.0,7.37,34.34,Holofoil,Iron Leaves ex,2026-08-20 12:22:25.653359
610532,6.66,10.15,999.0,8.98,,Holofoil,Teal Mask Ogerpon ex - 177/131,2026-08-20 12:22:25.653359
610533,5.0,7.11,999.0,6.2,8.13,Holofoil,Walking Wake ex,2026-08-20 12:22:25.653359
610534,55.0,69.06,999.0,59.84,,Holofoil,Pikachu ex - 179/131,2026-08-20 12:22:25.653359
610535,8.0,11.5,999.0,10.79,15.59,Holofoil,Terapagos ex - 180/131,2026-08-20 12:22:25.653359
610536,0.09,0.35,999.0,0.31,0.4,Holofoil,Exeggcute (Poke Ball Pattern),2026-08-20 12:22:25.653359
610537,0.05,0.4,999.0,0.4,0.49,Holofoil,Exeggutor (Poke Ball Pattern),2026-08-20 12:22:25.653359
610538,0.15,0.38,999.0,0.37,0.4,Holofoil,Pinsir (Poke Ball Pattern),2026-08-20 12:22:25.653359
610539,0.2,0.81,9999.0,0.8,2.97,Holofoil,Budew (Poke Ball Pattern),2026-08-20 12:22:25.653359
610540,0.9,2.0,9999.0,1.77,2.18,Holofoil,Leafeon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610541,0.05,0.35,999.0,0.35,0.33,Holofoil,Cottonee (Poke Ball Pattern),2026-08-20 12:22:25.653359
610542,0.05,0.39,999.0,0.38,0.4,Holofoil,Whimsicott (Poke Ball Pattern),2026-08-20 12:22:25.653359
610543,0.14,0.44,999.0,0.4,0.5,Holofoil,Applin (Poke Ball Pattern),2026-08-20 12:22:25.653359
610544,0.18,0.49,999.0,0.43,0.4,Holofoil,Dipplin (Poke Ball Pattern),2026-08-20 12:22:25.653359
610545,0.89,1.62,999.0,1.44,,Holofoil,Flareon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610546,0.1,0.36,999.0,0.33,0.38,Holofoil,Litleo (Poke Ball Pattern),2026-08-20 12:22:25.653359
610547,0.1,0.41,999.0,0.42,0.29,Holofoil,Pyroar (Poke Ball Pattern),2026-08-20 12:22:25.653359
610548,0.14,0.6,999.0,0.55,0.55,Holofoil,Slowpoke (Poke Ball Pattern),2026-08-20 12:22:25.653359
610549,0.15,0.44,999.0,0.4,0.2,Holofoil,Slowking (Poke Ball Pattern),2026-08-20 12:22:25.653359
610550,0.09,0.44,999.0,0.38,0.4,Holofoil,Goldeen (Poke Ball Pattern),2026-08-20 12:22:25.653359
610551,0.15,0.45,999.0,0.42,0.98,Holofoil,Seaking (Poke Ball Pattern),2026-08-20 12:22:25.653359
610552,0.95,1.65,999.0,1.58,,Holofoil,Vaporeon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610553,0.1,0.54,999.0,0.54,,Holofoil,Suicune (Poke Ball Pattern),2026-08-20 12:22:25.653359
610554,0.9,1.34,999.0,1.08,,Holofoil,Glaceon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610555,0.63,1.65,9999.0,1.48,,Holofoil,Jolteon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610557,0.96,2.0,999.0,1.9,2.77,Holofoil,Espeon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610558,0.37,0.94,999.0,0.93,3.24,Holofoil,Duskull (Poke Ball Pattern),2026-08-20 12:22:25.653359
610559,0.23,0.49,999.0,0.43,0.55,Holofoil,Dusclops (Poke Ball Pattern),2026-08-20 12:22:25.653359
610560,0.2,0.6,999.0,0.57,0.85,Holofoil,Dusknoir (Poke Ball Pattern),2026-08-20 12:22:25.653359
610561,0.09,0.33,999.0,0.29,0.27,Holofoil,Spritzee (Poke Ball Pattern),2026-08-20 12:22:25.653359
610562,0.1,0.36,999.0,0.33,0.3,Holofoil,Aromatisse (Poke Ball Pattern),2026-08-20 12:22:25.653359
610563,1.5,2.95,999.0,2.82,9.98,Holofoil,Sylveon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610564,0.1,0.37,999.0,0.29,0.4,Holofoil,Scream Tail (Poke Ball Pattern),2026-08-20 12:22:25.653359
610565,0.14,0.4,999.0,0.36,0.45,Holofoil,Flutter Mane (Poke Ball Pattern),2026-08-20 12:22:25.653359
610566,0.09,0.75,9999.0,0.68,,Holofoil,Munkidori (Poke Ball Pattern),2026-08-20 12:22:25.653359
610567,0.04,0.35,999.0,0.31,0.32,Holofoil,Fezandipiti (Poke Ball Pattern),2026-08-20 12:22:25.653359
610568,0.07,0.32,999.0,0.3,0.1,Holofoil,Iron Boulder (Poke Ball Pattern),2026-08-20 12:22:25.653359
610569,0.1,0.4,999.0,0.38,0.42,Holofoil,Larvitar (Poke Ball Pattern),2026-08-20 12:22:25.653359
610570,0.1,0.36,999.0,0.34,0.3,Holofoil,Pupitar (Poke Ball Pattern),2026-08-20 12:22:25.653359
610571,0.1,0.45,999.0,0.39,0.49,Holofoil,Groudon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610572,0.19,0.52,999.0,0.57,,Holofoil,Riolu (Poke Ball Pattern),2026-08-20 12:22:25.653359
610573,0.08,0.31,999.0,0.27,0.28,Holofoil,Hippopotas (Poke Ball Pattern),2026-08-20 12:22:25.653359
610574,0.1,0.36,999.0,0.34,0.27,Holofoil,Hippowdon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610575,0.15,0.41,1000.0,0.36,0.33,Holofoil,Bloodmoon Ursaluna (Poke Ball Pattern),2026-08-20 12:22:25.653359
610576,0.08,0.34,999.0,0.28,,Holofoil,Great Tusk (Poke Ball Pattern),2026-08-20 12:22:25.653359
610577,0.1,0.34,1000.0,0.31,,Holofoil,Okidogi (Poke Ball Pattern),2026-08-20 12:22:25.653359
610578,2.75,4.52,999.0,4.07,4.52,Holofoil,Umbreon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610579,0.05,0.35,1023.81,0.33,0.28,Holofoil,Sneasel (Poke Ball Pattern),2026-08-20 12:22:25.653359
610580,0.12,0.36,1000.0,0.31,0.4,Holofoil,Houndour (Poke Ball Pattern),2026-08-20 12:22:25.653359
610581,0.09,0.42,999.0,0.37,0.42,Holofoil,Houndoom (Poke Ball Pattern),2026-08-20 12:22:25.653359
610582,0.14,0.41,999.0,0.41,0.35,Holofoil,Roaring Moon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610583,0.02,0.3,999.0,0.25,0.24,Holofoil,Bronzor (Poke Ball Pattern),2026-08-20 12:22:25.653359
610584,0.06,0.32,1000.0,0.31,0.26,Holofoil,Bronzong (Poke Ball Pattern),2026-08-20 12:22:25.653359
610585,0.09,0.32,999.0,0.31,0.29,Holofoil,Heatran (Poke Ball Pattern),2026-08-20 12:22:25.653359
610586,0.01,0.35,999.0,0.28,0.29,Holofoil,Duraludon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610587,0.07,0.33,999.0,0.27,0.28,Holofoil,Archaludon (Poke Ball Pattern),2026-08-20 12:22:25.653359
610588,0.35,1.08,9999.0,1.09,1.1,Holofoil,Dreepy (Poke Ball Pattern),2026-08-20 12:22:25.653359
610589,0.24,1.0,999.0,1.38,2.97,Holofoil,Drakloak (Poke Ball Pattern),2026-08-20 12:22:25.653359
610590,0.75,1.79,9999.0,1.59,2.07,Holofoil,Eevee (Poke Ball Pattern),2026-08-20 12:22:25.653359
610591,0.07,0.4,999.0,0.38,,Holofoil,Hoothoot (Poke Ball Pattern),2026-08-20 12:22:25.653359
610592,0.12,0.42,999.0,0.35,,Holofoil,Noctowl (Poke Ball Pattern),2026-08-20 12:22:25.653359
610593,0.1,0.49,999.0,0.42,0.5,Holofoil,Dunsparce (Poke Ball Pattern),2026-08-20 12:22:25.653359
610594,0.5,1.1,999.0,1.1,5.24,Holofoil,Dudunsparce (Poke Ball Pattern),2026-08-20 12:22:25.653359
610595,0.05,0.4,999.0,0.38,0.37,Holofoil,Miltank (Poke Ball Pattern),2026-08-20 12:22:25.653359
610596,0.06,0.39,999.0,0.36,0.33,Holofoil,Buneary (Poke Ball Pattern),2026-08-20 12:22:25.653359
610597,0.1,0.38,999.0,0.3,0.37,Holofoil,Lopunny (Poke Ball Pattern),2026-08-20 12:22:25.653359
610598,0.1,0.43,999.0,0.36,0.34,Holofoil,Fan Rotom (Poke Ball Pattern),2026-08-20 12:22:25.653359
610599,0.15,0.42,999.0,0.4,0.37,Holofoil,Regigigas (Poke Ball Pattern),2026-08-20 12:22:25.653359
610600,0.09,0.36,999.0,0.34,,Holofoil,Shaymin (Poke Ball Pattern),2026-08-20 12:22:25.653359
610601,0.06,0.34,999.0,0.32,0.28,Holofoil,Furfrou (Poke Ball Pattern),2026-08-20 12:22:25.653359
610602,0.02,0.36,999.0,0.33,0.4,Holofoil,Hawlucha (Poke Ball Pattern),2026-08-20 12:22:25.653359
610603,0.04,0.37,999.0,0.33,0.35,Holofoil,Noibat (Poke Ball Pattern),2026-08-20 12:22:25.653359
610604,0.03,0.3,999.0,0.29,0.24,Holofoil,Amarys - 093/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610605,0.1,0.4,999.0,0.34,,Holofoil,Area Zero Underdepths (Poke Ball Pattern),2026-08-20 12:22:25.653359
610606,0.09,0.39,999.0,0.34,,Holofoil,Binding Mochi (Poke Ball Pattern),2026-08-20 12:22:25.653359
610607,0.09,0.35,999.0,0.32,0.33,Holofoil,Black Belt's Training - 096/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610608,0.01,0.32,999.0,0.28,0.27,Holofoil,Black Belt's Training - 097/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610609,0.01,0.33,999.0,0.27,0.34,Holofoil,Black Belt's Training - 098/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610610,0.05,0.35,999.0,0.32,0.25,Holofoil,Black Belt's Training - 099/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610611,0.05,0.33,999.0,0.29,0.29,Holofoil,Briar (Poke Ball Pattern),2026-08-20 12:22:25.653359
610612,0.29,0.99,9999.0,1.03,,Holofoil,Buddy-Buddy Poffin (Poke Ball Pattern),2026-08-20 12:22:25.653359
610613,1.19,2.39,999.0,2.42,,Holofoil,Bug Catching Set (Poke Ball Pattern),2026-08-20 12:22:25.653359
610614,0.11,0.38,999.0,0.3,0.4,Holofoil,Carmine (Poke Ball Pattern),2026-08-20 12:22:25.653359
610615,0.05,0.4,999.0,0.31,0.33,Holofoil,Ciphermaniac's Codebreaking (Poke Ball Pattern),2026-08-20 12:22:25.653359
610616,0.13,0.61,999.0,0.49,,Holofoil,Crispin - 105/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610617,0.09,0.46,999.0,0.42,0.4,Holofoil,Earthen Vessel (Poke Ball Pattern),2026-08-20 12:22:25.653359
610618,0.05,0.34,999.0,0.29,,Holofoil,Explorer's Guidance (Poke Ball Pattern),2026-08-20 12:22:25.653359
610619,0.18,0.42,999.0,0.37,0.4,Holofoil,Festival Grounds (Poke Ball Pattern),2026-08-20 12:22:25.653359
610620,0.05,0.34,999.0,0.32,0.29,Holofoil,Friends in Paldea - 109/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610621,0.02,0.31,999.0,0.26,0.29,Holofoil,Glass Trumpet (Poke Ball Pattern),2026-08-20 12:22:25.653359
610622,0.01,0.3,999.0,0.31,0.28,Holofoil,Haban Berry (Poke Ball Pattern),2026-08-20 12:22:25.653359
610623,0.1,0.37,999.0,0.35,,Holofoil,Janine's Secret Art - 112/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610624,0.13,0.39,999.0,0.35,0.28,Holofoil,Kieran - 113/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610625,0.06,0.34,9999.0,0.36,0.29,Holofoil,Lacey - 114/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610626,0.1,0.35,999.0,0.28,0.32,Holofoil,Larry's Skill - 115/131 (Poke Ball Pattern),2026-08-20 12:22:25.653359
610627,0.09,0.33,1000.0,0.32,0.27,Holofoil,Ogre's Mask (Poke Ball Pattern),2026-08-20 12:22:25.653359
610628,0.09,0.36,999.0,0.34,0.3,Holofoil,Professor Sada's Vitality (Poke Ball Pattern),2026-08-20 12:22:25.653359
610629,0.04,0.38,999.0,0.39,0.28,Holofoil,Professor Turo's Scenario (Poke Ball Pattern),2026-08-20 12:22:25.653359
610630,0.1,0.39,999.0,0.34,0.33,Holofoil,Professor's Research [Professor Oak] (Poke Ball Pattern),2026-08-20 12:22:25.653359
610631,0.05,0.39,999.0,0.41,0.31,Holofoil,Professor's Research [Professor Elm] (Poke Ball Pattern),2026-08-20 12:22:25.653359
610632,0.09,0.35,999.0,0.34,0.29,Holofoil,Professor's Research [Professor Rowan] (Poke Ball Pattern),2026-08-20 12:22:25.653359
610633,0.06,0.34,999.0,0.3,0.3,Holofoil,Professor's Research [Professor Sycamore] (Poke Ball Pattern),2026-08-20 12:22:25.653359
610634,0.09,0.33,999.0,0.31,0.3,Holofoil,Rescue Board (Poke Ball Pattern),2026-08-20 12:22:25.653359
610635,0.05,0.42,999.0,0.36,0.4,Holofoil,Roto-Stick (Poke Ball Pattern),2026-08-20 12:22:25.653359
610636,0.08,0.33,999.0,0.31,0.26,Holofoil,Techno Radar (Poke Ball Pattern),2026-08-20 12:22:25.653359
610637,0.65,1.56,999.0,1.17,,Holofoil,Exeggcute (Master Ball Pattern),2026-08-20 12:22:25.653359
610638,9.95,11.68,999.0,10.6,,Holofoil,Exeggutor (Master Ball Pattern),2026-08-20 12:22:25.653359
610639,1.0,1.67,999.0,1.29,,Holofoil,Pinsir (Master Ball Pattern),2026-08-20 12:22:25.653359
610640,2.49,3.81,999.0,3.41,,Holofoil,Budew (Master Ball Pattern),2026-08-20 12:22:25.653359
610641,32.99,39.65,999.0,33.9,34.99,Holofoil,Leafeon (Master Ball Pattern),2026-08-20 12:22:25.653359
610642,0.43,1.5,999.0,1.38,0.92,Holofoil,Cottonee (Master Ball Pattern),2026-08-20 12:22:25.653359
610643,8.99,12.04,999.0,11.49,,Holofoil,Whimsicott (Master Ball Pattern),2026-08-20 12:22:25.653359
610644,1.98,3.03,999.0,2.49,24.47,Holofoil,Applin (Master Ball Pattern),2026-08-20 12:22:25.653359
610645,1.68,2.51,999.0,2.53,9.95,Holofoil,Dipplin (Master Ball Pattern),2026-08-20 12:22:25.653359
610646,27.0,32.78,999.0,30.15,,Holofoil,Flareon (Master Ball Pattern),2026-08-20 12:22:25.653359
610647,0.72,1.5,999.0,1.2,,Holofoil,Litleo (Master Ball Pattern),2026-08-20 12:22:25.653359
610648,0.4,1.43,999.0,1.25,,Holofoil,Pyroar (Master Ball Pattern),2026-08-20 12:22:25.653359
610649,6.52,8.35,999.0,7.32,8.38,Holofoil,Slowpoke (Master Ball Pattern),2026-08-20 12:22:25.653359
610650,1.31,2.32,999.0,1.87,,Holofoil,Slowking (Master Ball Pattern),2026-08-20 12:22:25.653359
610651,1.75,3.11,999.0,3.1,,Holofoil,Goldeen (Master Ball Pattern),2026-08-20 12:22:25.653359
610652,1.0,3.34,999.0,3.15,5.28,Holofoil,Seaking (Master Ball Pattern),2026-08-20 12:22:25.653359
610653,35.0,41.9,999.0,37.9,,Holofoil,Vaporeon (Master Ball Pattern),2026-08-20 12:22:25.653359
610654,11.0,14.66,999.0,12.58,,Holofoil,Suicune (Master Ball Pattern),2026-08-20 12:22:25.653359
610655,22.66,37.03,999.0,28.22,,Holofoil,Glaceon (Master Ball Pattern),2026-08-20 12:22:25.653359
610656,31.0,34.02,9999.0,31.06,,Holofoil,Jolteon (Master Ball Pattern),2026-08-20 12:22:25.653359
610658,25.0,31.5,999.0,27.37,,Holofoil,Espeon (Master Ball Pattern),2026-08-20 12:22:25.653359
610659,1.69,2.91,999.0,2.53,,Holofoil,Duskull (Master Ball Pattern),2026-08-20 12:22:25.653359
610660,1.5,2.25,999.0,2.03,,Holofoil,Dusclops (Master Ball Pattern),2026-08-20 12:22:25.653359
610661,7.0,11.23,999.0,10.21,,Holofoil,Dusknoir (Master Ball Pattern),2026-08-20 12:22:25.653359
610662,0.65,1.39,999.0,1.27,,Holofoil,Spritzee (Master Ball Pattern),2026-08-20 12:22:25.653359
610663,5.0,6.65,999.0,6.37,,Holofoil,Aromatisse (Master Ball Pattern),2026-08-20 12:22:25.653359
610664,31.69,36.01,999.0,32.68,32.68,Holofoil,Sylveon (Master Ball Pattern),2026-08-20 12:22:25.653359
610665,8.0,9.97,999.0,9.15,,Holofoil,Scream Tail (Master Ball Pattern),2026-08-20 12:22:25.653359
610666,10.95,13.79,999.0,11.37,,Holofoil,Flutter Mane (Master Ball Pattern),2026-08-20 12:22:25.653359
610667,10.47,12.13,999.0,10.92,,Holofoil,Munkidori (Master Ball Pattern),2026-08-20 12:22:25.653359
610668,4.99,7.0,999.0,6.2,,Holofoil,Fezandipiti (Master Ball Pattern),2026-08-20 12:22:25.653359
610669,5.92,8.13,999.0,7.35,,Holofoil,Iron Boulder (Master Ball Pattern),2026-08-20 12:22:25.653359
610670,1.68,2.6,999.0,2.48,,Holofoil,Larvitar (Master Ball Pattern),2026-08-20 12:22:25.653359
610671,8.0,9.75,999.0,9.14,,Holofoil,Pupitar (Master Ball Pattern),2026-08-20 12:22:25.653359
610672,8.84,11.42,999.0,10.33,,Holofoil,Groudon (Master Ball Pattern),2026-08-20 12:22:25.653359
610673,10.98,14.45,999.0,13.13,,Holofoil,Riolu (Master Ball Pattern),2026-08-20 12:22:25.653359
610674,0.72,1.28,999.0,1.12,,Holofoil,Hippopotas (Master Ball Pattern),2026-08-20 12:22:25.653359
610675,5.0,7.5,999.0,6.09,29.99,Holofoil,Hippowdon (Master Ball Pattern),2026-08-20 12:22:25.653359
610676,7.14,9.11,999.0,8.56,,Holofoil,Bloodmoon Ursaluna (Master Ball Pattern),2026-08-20 12:22:25.653359
610677,5.36,6.57,999.0,5.86,6.69,Holofoil,Great Tusk (Master Ball Pattern),2026-08-20 12:22:25.653359
610678,5.65,7.25,999.0,7.21,7.21,Holofoil,Okidogi (Master Ball Pattern),2026-08-20 12:22:25.653359
610679,67.49,86.46,999.0,80.46,,Holofoil,Umbreon (Master Ball Pattern),2026-08-20 12:22:25.653359
610680,0.8,1.45,999.0,1.14,,Holofoil,Sneasel (Master Ball Pattern),2026-08-20 12:22:25.653359
610681,0.51,1.6,999.0,1.16,,Holofoil,Houndour (Master Ball Pattern),2026-08-20 12:22:25.653359
610682,8.25,12.0,999.0,10.85,,Holofoil,Houndoom (Master Ball Pattern),2026-08-20 12:22:25.653359
610683,5.25,7.99,9999.0,7.89,7.82,Holofoil,Roaring Moon (Master Ball Pattern),2026-08-20 12:22:25.653359
610684,0.7,1.21,999.0,1.06,,Holofoil,Bronzor (Master Ball Pattern),2026-08-20 12:22:25.653359
610685,4.0,5.22,999.0,5.21,,Holofoil,Bronzong (Master Ball Pattern),2026-08-20 12:22:25.653359
610686,0.73,1.25,999.0,1.04,,Holofoil,Heatran (Master Ball Pattern),2026-08-20 12:22:25.653359
610687,0.75,2.07,999.0,2.07,4.49,Holofoil,Duraludon (Master Ball Pattern),2026-08-20 12:22:25.653359
610688,4.0,5.25,999.0,5.05,,Holofoil,Archaludon (Master Ball Pattern),2026-08-20 12:22:25.653359
610689,1.97,3.1,9999.0,2.41,2.99,Holofoil,Dreepy (Master Ball Pattern),2026-08-20 12:22:25.653359
610690,1.9,3.49,999.0,2.84,9.99,Holofoil,Drakloak (Master Ball Pattern),2026-08-20 12:22:25.653359
610691,15.51,23.45,999.0,20.37,,Holofoil,Eevee (Master Ball Pattern),2026-08-20 12:22:25.653359
610692,0.89,1.75,999.0,1.47,,Holofoil,Hoothoot (Master Ball Pattern),2026-08-20 12:22:25.653359
610693,6.74,8.99,999.0,8.05,,Holofoil,Noctowl (Master Ball Pattern),2026-08-20 12:22:25.653359
610694,1.25,2.09,999.0,2.1,2.81,Holofoil,Dunsparce (Master Ball Pattern),2026-08-20 12:22:25.653359
610695,17.0,20.7,999.0,20.0,21.97,Holofoil,Dudunsparce (Master Ball Pattern),2026-08-20 12:22:25.653359
610696,1.0,1.55,999.0,1.39,,Holofoil,Miltank (Master Ball Pattern),2026-08-20 12:22:25.653359
610697,1.0,1.5,999.0,1.22,,Holofoil,Buneary (Master Ball Pattern),2026-08-20 12:22:25.653359
610698,6.72,9.25,999.0,9.03,,Holofoil,Lopunny (Master Ball Pattern),2026-08-20 12:22:25.653359
610699,1.0,2.28,999.0,2.06,2.8,Holofoil,Fan Rotom (Master Ball Pattern),2026-08-20 12:22:25.653359
610700,1.0,1.76,999.0,1.62,2.09,Holofoil,Regigigas (Master Ball Pattern),2026-08-20 12:22:25.653359
610701,4.99,7.51,999.0,6.69,19.95,Holofoil,Shaymin (Master Ball Pattern),2026-08-20 12:22:25.653359
610702,5.25,9.77,999.0,9.52,,Holofoil,Furfrou (Master Ball Pattern),2026-08-20 12:22:25.653359
610703,0.74,1.5,999.0,1.11,,Holofoil,Hawlucha (Master Ball Pattern),2026-08-20 12:22:25.653359
610704,0.75,1.49,999.0,1.26,1.34,Holofoil,Noibat (Master Ball Pattern),2026-08-20 12:22:25.653359
614046,0.01,0.05,999.0,0.03,,Normal,Code Card - Prismatic Evolutions Booster Pack,2026-08-20 12:22:25.653359
614356,1099.99,1130.56,1229.98,909.31,,Normal,Prismatic Evolutions Mini Tin Display Case,2026-08-20 12:22:25.653359
615027,2274.94,2500.0,3499.95,2339.17,,Normal,Prismatic Evolutions Booster Bundle Case,2026-08-20 12:22:25.653359
616163,0.01,0.15,999.0,0.09,,Normal,Code Card - Prismatic Evolutions Elite Trainer Box,2026-08-20 12:22:25.653359
616165,0.95,1.44,999.0,1.39,,Normal,Code Card - Prismatic Evolutions Pokemon Center Elite Trainer Box,2026-08-20 12:22:25.653359
616171,0.04,0.08,999.0,0.06,,Normal,Code Card - Prismatic Evolutions Tech Sticker Collection [Glaceon],2026-08-20 12:22:25.653359
616180,0.01,0.06,999.0,0.06,,Normal,Code Card - Prismatic Evolutions Poster Collection,2026-08-20 12:22:25.653359
